Gene stable ID	Human gene stable ID	Human Gene-order conservation score
ENSMUSG00000099806		
ENSMUSG00000101474		
ENSMUSG00000099704		
ENSMUSG00000099737		
ENSMUSG00000099914		
ENSMUSG00000101417		
ENSMUSG00000101654		
ENSMUSG00000099369		
ENSMUSG00000101808		
ENSMUSG00000101893		
ENSMUSG00000099910		
ENSMUSG00000099818		
ENSMUSG00000100500		
ENSMUSG00000101255		
ENSMUSG00000099463		
ENSMUSG00000100745		
ENSMUSG00000101341		
ENSMUSG00000100193		
ENSMUSG00000099651		
ENSMUSG00000100535	ENSG00000139351	0
ENSMUSG00000099390		
ENSMUSG00000099738		
ENSMUSG00000100422		
ENSMUSG00000101988		
ENSMUSG00000100385		
ENSMUSG00000101626		
ENSMUSG00000101091		
ENSMUSG00000100229		
ENSMUSG00000101691		
ENSMUSG00000100244		
ENSMUSG00000100694		
ENSMUSG00000099799		
ENSMUSG00000101806		
ENSMUSG00000101632		
ENSMUSG00000099963		
ENSMUSG00000101857		
ENSMUSG00000101836		
ENSMUSG00000102008		
ENSMUSG00000100263		
ENSMUSG00000101425		
ENSMUSG00000099822		
ENSMUSG00000099547		
ENSMUSG00000101781		
ENSMUSG00000101271		
ENSMUSG00000099504		
ENSMUSG00000099782	ENSG00000139351	0
ENSMUSG00000101377		
ENSMUSG00000101038		
ENSMUSG00000101709		
ENSMUSG00000100604		
ENSMUSG00000099554		
ENSMUSG00000099814		
ENSMUSG00000101757		
ENSMUSG00000101815		
ENSMUSG00000101538		
ENSMUSG00000100251		
ENSMUSG00000100983		
ENSMUSG00000101820		
ENSMUSG00000099832		
ENSMUSG00000101246		
ENSMUSG00000101382		
ENSMUSG00000099967		
ENSMUSG00000100705		
ENSMUSG00000101157	ENSG00000139351	0
ENSMUSG00000099712		
ENSMUSG00000099586		
ENSMUSG00000101879		
ENSMUSG00000099412		
ENSMUSG00000101831		
ENSMUSG00000099601		
ENSMUSG00000101704		
ENSMUSG00000101349		
ENSMUSG00000100140		
ENSMUSG00000094575	ENSG00000147059	0
ENSMUSG00000094575	ENSG00000186787	0
ENSMUSG00000101146	ENSG00000139351	0
ENSMUSG00000099499		
ENSMUSG00000101213		
ENSMUSG00000100952		
ENSMUSG00000099730		
ENSMUSG00000099896		
ENSMUSG00000101873		
ENSMUSG00000100260		
ENSMUSG00000100675		
ENSMUSG00000099807		
ENSMUSG00000101435		
ENSMUSG00000100544		
ENSMUSG00000100883		
ENSMUSG00000100902	ENSG00000139351	0
ENSMUSG00000100892	ENSG00000139351	0
ENSMUSG00000100673		
ENSMUSG00000101050		
ENSMUSG00000102025		
ENSMUSG00000099793		
ENSMUSG00000100699		
ENSMUSG00000099351		
ENSMUSG00000101771		
ENSMUSG00000100719		
ENSMUSG00000101740		
ENSMUSG00000100050		
ENSMUSG00000100588		
ENSMUSG00000102050		
ENSMUSG00000101238		
ENSMUSG00000100406		
ENSMUSG00000099526		
ENSMUSG00000101040		
ENSMUSG00000101272		
ENSMUSG00000101633		
ENSMUSG00000101283		
ENSMUSG00000100907		
ENSMUSG00000101960		
ENSMUSG00000101917		
ENSMUSG00000101205		
ENSMUSG00000100526		
ENSMUSG00000101785		
ENSMUSG00000100149		
ENSMUSG00000099953		
ENSMUSG00000102032		
ENSMUSG00000100823		
ENSMUSG00000099416		
ENSMUSG00000099606		
ENSMUSG00000100063		
ENSMUSG00000100722		
ENSMUSG00000096898	ENSG00000147059	0
ENSMUSG00000096898	ENSG00000186787	0
ENSMUSG00000100366		
ENSMUSG00000100888		
ENSMUSG00000100433		
ENSMUSG00000102111		
ENSMUSG00000101060		
ENSMUSG00000099497		
ENSMUSG00000099479		
ENSMUSG00000101115		
ENSMUSG00000100849		
ENSMUSG00000099742		
ENSMUSG00000100999		
ENSMUSG00000101321		
ENSMUSG00000100328		
ENSMUSG00000094739	ENSG00000147059	0
ENSMUSG00000094739	ENSG00000186787	0
ENSMUSG00000102071		
ENSMUSG00000101804		
ENSMUSG00000099849		
ENSMUSG00000100822		
ENSMUSG00000101471	ENSG00000139351	0
ENSMUSG00000101455		
ENSMUSG00000099700		
ENSMUSG00000101811		
ENSMUSG00000101247		
ENSMUSG00000100610		
ENSMUSG00000099408		
ENSMUSG00000101197		
ENSMUSG00000101207		
ENSMUSG00000102016		
ENSMUSG00000100051		
ENSMUSG00000101733		
ENSMUSG00000099977		
ENSMUSG00000099415		
ENSMUSG00000100953		
ENSMUSG00000099734		
ENSMUSG00000100693		
ENSMUSG00000100723		
ENSMUSG00000101981		
ENSMUSG00000099805		
ENSMUSG00000101070		
ENSMUSG00000100286		
ENSMUSG00000102081		
ENSMUSG00000099679		
ENSMUSG00000102031		
ENSMUSG00000100408		
ENSMUSG00000102116		
ENSMUSG00000101637		
ENSMUSG00000101649		
ENSMUSG00000095353		
ENSMUSG00000100469		
ENSMUSG00000100821		
ENSMUSG00000101058		
ENSMUSG00000099790		
ENSMUSG00000100187		
ENSMUSG00000101962		
ENSMUSG00000100598		
ENSMUSG00000100011		
ENSMUSG00000100879		
ENSMUSG00000101675		
ENSMUSG00000099480		
ENSMUSG00000100499		
ENSMUSG00000100298		
ENSMUSG00000100256		
ENSMUSG00000101201		
ENSMUSG00000101003		
ENSMUSG00000100628		
ENSMUSG00000100268		
ENSMUSG00000100003		
ENSMUSG00000101343		
ENSMUSG00000101907		
ENSMUSG00000099462		
ENSMUSG00000100035		
ENSMUSG00000101434		
ENSMUSG00000100061		
ENSMUSG00000100861		
ENSMUSG00000100317		
ENSMUSG00000101138		
ENSMUSG00000101329		
ENSMUSG00000100871		
ENSMUSG00000100532		
ENSMUSG00000100716		
ENSMUSG00000100325		
ENSMUSG00000101772		
ENSMUSG00000099667		
ENSMUSG00000099789		
ENSMUSG00000099593		
ENSMUSG00000101109		
ENSMUSG00000101582		
ENSMUSG00000101541		
ENSMUSG00000101273		
ENSMUSG00000101508		
ENSMUSG00000101884		
ENSMUSG00000100906		
ENSMUSG00000100852		
ENSMUSG00000100092		
ENSMUSG00000100284		
ENSMUSG00000099532		
ENSMUSG00002075613		
ENSMUSG00000102054		
ENSMUSG00002076259		
ENSMUSG00000101131		
ENSMUSG00000099339		
ENSMUSG00000100740		
ENSMUSG00000099674		
ENSMUSG00000100718		
ENSMUSG00000101069		
ENSMUSG00000100023		
ENSMUSG00000100531		
ENSMUSG00000099483		
ENSMUSG00000100646		
ENSMUSG00000099409		
ENSMUSG00000099522		
ENSMUSG00000100938		
ENSMUSG00000101950		
ENSMUSG00000099441		
ENSMUSG00000100411		
ENSMUSG00000100449		
ENSMUSG00000100970		
ENSMUSG00000099642		
ENSMUSG00000101354		
ENSMUSG00000101204		
ENSMUSG00000101835		
ENSMUSG00000102127		
ENSMUSG00000099362		
ENSMUSG00000099921		
ENSMUSG00002076147		
ENSMUSG00000095650	ENSG00000147059	0
ENSMUSG00000095650	ENSG00000186787	0
ENSMUSG00000099477		
ENSMUSG00000102092		
ENSMUSG00000101989		
ENSMUSG00000100288		
ENSMUSG00000099341		
ENSMUSG00000101282		
ENSMUSG00002075299		
ENSMUSG00000101346		
ENSMUSG00000102061		
ENSMUSG00000100541		
ENSMUSG00000101961		
ENSMUSG00000099367		
ENSMUSG00000099666		
ENSMUSG00000100240	ENSG00000139351	0
ENSMUSG00000101347		
ENSMUSG00000099824		
ENSMUSG00000101263		
ENSMUSG00002076549		
ENSMUSG00000099986		
ENSMUSG00000100118		
ENSMUSG00000100854		
ENSMUSG00000101092		
ENSMUSG00000100817		
ENSMUSG00000102122	ENSG00000139351	0
ENSMUSG00000099513		
ENSMUSG00000101552		
ENSMUSG00000102110		
ENSMUSG00000100973		
ENSMUSG00000100388		
ENSMUSG00000099588		
ENSMUSG00000100028		
ENSMUSG00000100350		
ENSMUSG00000099867		
ENSMUSG00000100887		
ENSMUSG00000100773		
ENSMUSG00000100365		
ENSMUSG00000099985		
ENSMUSG00000099916		
ENSMUSG00000099613		
ENSMUSG00000101557		
ENSMUSG00000101222		
ENSMUSG00000101902		
ENSMUSG00000100787		
ENSMUSG00000101002		
ENSMUSG00000099856	ENSG00000139351	0
ENSMUSG00000101019		
ENSMUSG00000101241		
ENSMUSG00000101684		
ENSMUSG00000100695		
ENSMUSG00000100820		
ENSMUSG00000101866		
ENSMUSG00000101931		
ENSMUSG00000101646		
ENSMUSG00000100947		
ENSMUSG00000100461		
ENSMUSG00000100746		
ENSMUSG00000099675		
ENSMUSG00000101770		
ENSMUSG00000100248		
ENSMUSG00000099643		
ENSMUSG00000100996		
ENSMUSG00000099777		
ENSMUSG00000100930		
ENSMUSG00000099559		
ENSMUSG00000099637		
ENSMUSG00000100440		
ENSMUSG00000099565		
ENSMUSG00000099649		
ENSMUSG00000100391		
ENSMUSG00000101984		
ENSMUSG00000099494		
ENSMUSG00000100637		
ENSMUSG00000101850		
ENSMUSG00000099745		
ENSMUSG00000099436		
ENSMUSG00000101883		
ENSMUSG00000100067		
ENSMUSG00000102022		
ENSMUSG00000101497		
ENSMUSG00000101694		
ENSMUSG00000100492		
ENSMUSG00000099725		
ENSMUSG00000100853		
ENSMUSG00000099982		
ENSMUSG00000099506		
ENSMUSG00000101402		
ENSMUSG00000100584		
ENSMUSG00000100574		
ENSMUSG00000101570		
ENSMUSG00000101885		
ENSMUSG00000100095		
ENSMUSG00000102011		
ENSMUSG00000099654		
ENSMUSG00000100533		
ENSMUSG00000094729	ENSG00000147059	0
ENSMUSG00000094729	ENSG00000186787	0
ENSMUSG00000100332		
ENSMUSG00000100678		
ENSMUSG00000101547		
ENSMUSG00000100401		
ENSMUSG00000101367		
ENSMUSG00000100778		
ENSMUSG00000100835		
ENSMUSG00000100045	ENSG00000139351	0
ENSMUSG00000101018		
ENSMUSG00000101178		
ENSMUSG00000101566		
ENSMUSG00000101190		
ENSMUSG00000099942		
ENSMUSG00000101368		
ENSMUSG00000099682		
ENSMUSG00000100227		
ENSMUSG00000099456		
ENSMUSG00000101783		
ENSMUSG00000100089		
ENSMUSG00000101542		
ENSMUSG00000099509		
ENSMUSG00000100424		
ENSMUSG00002076770		
ENSMUSG00000101534		
ENSMUSG00000100184		
ENSMUSG00000101967		
ENSMUSG00000101723		
ENSMUSG00000102056		
ENSMUSG00000099442		
ENSMUSG00000101148		
ENSMUSG00000101580		
ENSMUSG00000100054		
ENSMUSG00000100889		
ENSMUSG00000099607		
ENSMUSG00000100242		
ENSMUSG00000100167		
ENSMUSG00000100144		
ENSMUSG00000101045		
ENSMUSG00000101021		
ENSMUSG00000099485		
ENSMUSG00000099548		
ENSMUSG00000101891		
ENSMUSG00000100238		
ENSMUSG00000101103		
ENSMUSG00000099866		
ENSMUSG00000101910		
ENSMUSG00000100579		
ENSMUSG00000100057		
ENSMUSG00000101592		
ENSMUSG00000100609		
ENSMUSG00000101993		
ENSMUSG00000099935		
ENSMUSG00000100012		
ENSMUSG00000099836		
ENSMUSG00000100404		
ENSMUSG00000099865		
ENSMUSG00000100474		
ENSMUSG00000100757		
ENSMUSG00000100606		
ENSMUSG00000101170		
ENSMUSG00000099355		
ENSMUSG00000100874		
ENSMUSG00000101689		
ENSMUSG00000099626		
ENSMUSG00000102108		
ENSMUSG00000093950	ENSG00000147059	0
ENSMUSG00000093950	ENSG00000186787	0
ENSMUSG00000101466		
ENSMUSG00000101614		
ENSMUSG00000101882		
ENSMUSG00000099585		
ENSMUSG00000101182		
ENSMUSG00000101668		
ENSMUSG00000099975		
ENSMUSG00000099783		
ENSMUSG00000101390		
ENSMUSG00000099699		
ENSMUSG00000100856	ENSG00000139351	0
ENSMUSG00000101544		
ENSMUSG00000100159		
ENSMUSG00000101119		
ENSMUSG00000099520		
ENSMUSG00000102107		
ENSMUSG00000101057		
ENSMUSG00000101125		
ENSMUSG00000100521		
ENSMUSG00000101790		
ENSMUSG00000100452		
ENSMUSG00000099350		
ENSMUSG00000100329		
ENSMUSG00000099940		
ENSMUSG00000101766	ENSG00000139351	0
ENSMUSG00000101530		
ENSMUSG00000100676		
ENSMUSG00000101539		
ENSMUSG00000100353		
ENSMUSG00000101569		
ENSMUSG00000101184		
ENSMUSG00000099386		
ENSMUSG00000095785	ENSG00000147059	0
ENSMUSG00000095785	ENSG00000186787	0
ENSMUSG00000099487		
ENSMUSG00000101507		
ENSMUSG00000093993	ENSG00000139351	0
ENSMUSG00000100956		
ENSMUSG00000100942		
ENSMUSG00000100333		
ENSMUSG00000100126		
ENSMUSG00000099778		
ENSMUSG00000101512		
ENSMUSG00000101256		
ENSMUSG00000101758		
ENSMUSG00000099395		
ENSMUSG00000100982		
ENSMUSG00000100447		
ENSMUSG00000100607		
ENSMUSG00000099829		
ENSMUSG00000101278		
ENSMUSG00000101442		
ENSMUSG00000096666	ENSG00000147059	0
ENSMUSG00000096666	ENSG00000186787	0
ENSMUSG00000100373		
ENSMUSG00000102077		
ENSMUSG00000095302	ENSG00000147059	0
ENSMUSG00000095302	ENSG00000186787	0
ENSMUSG00000100569		
ENSMUSG00000100809		
ENSMUSG00000099962		
ENSMUSG00000099457		
ENSMUSG00000101313		
ENSMUSG00000100478		
ENSMUSG00000101083		
ENSMUSG00000102118		
ENSMUSG00000099716		
ENSMUSG00000101794		
ENSMUSG00000101529		
ENSMUSG00000099335		
ENSMUSG00000100897		
ENSMUSG00000099501		
ENSMUSG00000099991		
ENSMUSG00000101358		
ENSMUSG00000101816		
ENSMUSG00000096016	ENSG00000139351	0
ENSMUSG00000101861		
ENSMUSG00000101598		
ENSMUSG00000104345		
ENSMUSG00000102772		
ENSMUSG00000103425		
ENSMUSG00000102486		
ENSMUSG00000103250		
ENSMUSG00000103077		
ENSMUSG00000103787		
ENSMUSG00000103987		
ENSMUSG00000103063		
ENSMUSG00000103954		
ENSMUSG00000103894		
ENSMUSG00000103795		
ENSMUSG00000103919	ENSG00000139351	0
ENSMUSG00000103812		
ENSMUSG00000104259		
ENSMUSG00000102847		
ENSMUSG00000103773		
ENSMUSG00000104062		
ENSMUSG00000102318		
ENSMUSG00000104289		
ENSMUSG00000102730		
ENSMUSG00000102529		
ENSMUSG00000103589		
ENSMUSG00000102396		
ENSMUSG00000104255		
ENSMUSG00000102598		
ENSMUSG00000103029		
ENSMUSG00000102239		
ENSMUSG00000103153		
ENSMUSG00000103086		
ENSMUSG00000103327		
ENSMUSG00000104500		
ENSMUSG00000103236		
ENSMUSG00000102911		
ENSMUSG00000103008		
ENSMUSG00000103058		
ENSMUSG00000093868	ENSG00000147059	0
ENSMUSG00000093868	ENSG00000186787	0
ENSMUSG00000102350		
ENSMUSG00000103977		
ENSMUSG00000102643		
ENSMUSG00000103064		
ENSMUSG00000103372		
ENSMUSG00000102354		
ENSMUSG00000102906		
ENSMUSG00000103813		
ENSMUSG00000104412		
ENSMUSG00000104321		
ENSMUSG00000103892		
ENSMUSG00000102977		
ENSMUSG00000102547		
ENSMUSG00000103675		
ENSMUSG00000103842		
ENSMUSG00000103462		
ENSMUSG00000101467		
ENSMUSG00000101260		
ENSMUSG00000101513		
ENSMUSG00000101809		
ENSMUSG00000099841		
ENSMUSG00000101971		
ENSMUSG00000101839		
ENSMUSG00000102010		
ENSMUSG00000101743		
ENSMUSG00000101311		
ENSMUSG00000100803		
ENSMUSG00000100873		
ENSMUSG00000101692		
ENSMUSG00000101198		
ENSMUSG00000099955		
ENSMUSG00000099873		
ENSMUSG00000101920		
ENSMUSG00000099430		
ENSMUSG00000100099		
ENSMUSG00000100495		
ENSMUSG00000100570		
ENSMUSG00000101863		
ENSMUSG00000099727		
ENSMUSG00000101753		
ENSMUSG00000099537		
ENSMUSG00000101669		
ENSMUSG00000099862		
ENSMUSG00000101908		
ENSMUSG00000101192		
ENSMUSG00000101607		
ENSMUSG00000101418		
ENSMUSG00000099431		
ENSMUSG00000100233		
ENSMUSG00000100859		
ENSMUSG00000099653		
ENSMUSG00000100875		
ENSMUSG00000100117		
ENSMUSG00000101305		
ENSMUSG00000099650		
ENSMUSG00000101560		
ENSMUSG00000101954		
ENSMUSG00000099348		
ENSMUSG00000099380		
ENSMUSG00000101412		
ENSMUSG00000099880		
ENSMUSG00000101642		
ENSMUSG00000101719		
ENSMUSG00000100896		
ENSMUSG00000099347		
ENSMUSG00000101379		
ENSMUSG00000100565		
ENSMUSG00000100038		
ENSMUSG00000100415		
ENSMUSG00000101775		
ENSMUSG00000095192		
ENSMUSG00000100311		
ENSMUSG00000094232		
ENSMUSG00000099990		
ENSMUSG00000101527		
ENSMUSG00000096698		
ENSMUSG00000099855		
ENSMUSG00000100928		
ENSMUSG00000101667	ENSG00000242875	0
ENSMUSG00000101667	ENSG00000242389	0
ENSMUSG00000101667	ENSG00000244395	0
ENSMUSG00000101667	ENSG00000226941	0
ENSMUSG00000101667	ENSG00000169800	0
ENSMUSG00000101667	ENSG00000234414	0
ENSMUSG00000093918	ENSG00000242875	0
ENSMUSG00000093918	ENSG00000242389	0
ENSMUSG00000093918	ENSG00000244395	0
ENSMUSG00000093918	ENSG00000226941	0
ENSMUSG00000093918	ENSG00000169800	0
ENSMUSG00000093918	ENSG00000234414	0
ENSMUSG00000099455		
ENSMUSG00000094511	ENSG00000242875	0
ENSMUSG00000094511	ENSG00000242389	0
ENSMUSG00000094511	ENSG00000244395	0
ENSMUSG00000094511	ENSG00000226941	0
ENSMUSG00000094511	ENSG00000169800	0
ENSMUSG00000094511	ENSG00000234414	0
ENSMUSG00000101141		
ENSMUSG00000093987	ENSG00000242875	0
ENSMUSG00000093987	ENSG00000242389	0
ENSMUSG00000093987	ENSG00000244395	0
ENSMUSG00000093987	ENSG00000226941	0
ENSMUSG00000093987	ENSG00000169800	0
ENSMUSG00000093987	ENSG00000234414	0
ENSMUSG00000100285		
ENSMUSG00000095948	ENSG00000242875	0
ENSMUSG00000095948	ENSG00000242389	0
ENSMUSG00000095948	ENSG00000244395	0
ENSMUSG00000095948	ENSG00000226941	0
ENSMUSG00000095948	ENSG00000169800	0
ENSMUSG00000095948	ENSG00000234414	0
ENSMUSG00000100960		
ENSMUSG00000099970		
ENSMUSG00000099660		
ENSMUSG00000096520	ENSG00000242875	0
ENSMUSG00000096520	ENSG00000242389	0
ENSMUSG00000096520	ENSG00000244395	0
ENSMUSG00000096520	ENSG00000226941	0
ENSMUSG00000096520	ENSG00000169800	0
ENSMUSG00000096520	ENSG00000234414	0
ENSMUSG00000101016		
ENSMUSG00000100360		
ENSMUSG00000099838		
ENSMUSG00000100132		
ENSMUSG00000101030		
ENSMUSG00000100641		
ENSMUSG00000101145		
ENSMUSG00000100656		
ENSMUSG00000100082		
ENSMUSG00000101712		
ENSMUSG00000101558		
ENSMUSG00000100753		
ENSMUSG00000101499		
ENSMUSG00000101108		
ENSMUSG00000100300		
ENSMUSG00000099514		
ENSMUSG00000100446		
ENSMUSG00000102680		
ENSMUSG00000100984		
ENSMUSG00000100137		
ENSMUSG00000100958		
ENSMUSG00000099575		
ENSMUSG00000100597		
ENSMUSG00000099410		
ENSMUSG00000093927	ENSG00000147059	0
ENSMUSG00000093927	ENSG00000186787	0
ENSMUSG00000100792		
ENSMUSG00000099766		
ENSMUSG00000099726		
ENSMUSG00000101576		
ENSMUSG00000102115		
ENSMUSG00000102102		
ENSMUSG00000100292		
ENSMUSG00000101081		
ENSMUSG00000099815		
ENSMUSG00000118404		
ENSMUSG00000101525		
ENSMUSG00000095148	ENSG00000147059	0
ENSMUSG00000095148	ENSG00000186787	0
ENSMUSG00000101707		
ENSMUSG00000101055		
ENSMUSG00000096686	ENSG00000147059	0
ENSMUSG00000096686	ENSG00000186787	0
ENSMUSG00000099505		
ENSMUSG00000102039		
ENSMUSG00000101479		
ENSMUSG00000100939	ENSG00000139351	0
ENSMUSG00000100262		
ENSMUSG00000100453		
ENSMUSG00000100858		
ENSMUSG00000099965		
ENSMUSG00000100948		
ENSMUSG00000118447		
ENSMUSG00000100961		
ENSMUSG00000100806		
ENSMUSG00000101521		
ENSMUSG00000094081	ENSG00000147059	0
ENSMUSG00000094081	ENSG00000186787	0
ENSMUSG00000101181		
ENSMUSG00000100645	ENSG00000139351	0
ENSMUSG00000100124		
ENSMUSG00000101956		
ENSMUSG00000101351		
ENSMUSG00000100412		
ENSMUSG00000102026		
ENSMUSG00000099800		
ENSMUSG00000099861	ENSG00000147059	0
ENSMUSG00000099861	ENSG00000186787	0
ENSMUSG00000095324	ENSG00000147059	0
ENSMUSG00000095324	ENSG00000186787	0
ENSMUSG00000101616		
ENSMUSG00000100258		
ENSMUSG00000101229		
ENSMUSG00000101456		
ENSMUSG00000103618		
ENSMUSG00000101928	ENSG00000139351	0
ENSMUSG00000100239		
ENSMUSG00000100460		
ENSMUSG00000101331		
ENSMUSG00000101366		
ENSMUSG00000101142		
ENSMUSG00000100047		
ENSMUSG00000100933		
ENSMUSG00000100804		
ENSMUSG00000101672		
ENSMUSG00000099939		
ENSMUSG00000100491		
ENSMUSG00000099566		
ENSMUSG00000101053	ENSG00000147059	0
ENSMUSG00000101053	ENSG00000186787	0
ENSMUSG00000101732		
ENSMUSG00000099904		
ENSMUSG00000099523		
ENSMUSG00000100542		
ENSMUSG00000101095		
ENSMUSG00000100463		
ENSMUSG00000100661		
ENSMUSG00000100571		
ENSMUSG00000100049		
ENSMUSG00000100477		
ENSMUSG00000099439		
ENSMUSG00000095032	ENSG00000147059	0
ENSMUSG00000095032	ENSG00000186787	0
ENSMUSG00000099372		
ENSMUSG00000101699		
ENSMUSG00000095242	ENSG00000147059	0
ENSMUSG00000095242	ENSG00000186787	0
ENSMUSG00000100742		
ENSMUSG00000100730		
ENSMUSG00000094838	ENSG00000147059	0
ENSMUSG00000094838	ENSG00000186787	0
ENSMUSG00000101319		
ENSMUSG00000100015		
ENSMUSG00000101842		
ENSMUSG00000101871		
ENSMUSG00000100919		
ENSMUSG00000101123		
ENSMUSG00000100368		
ENSMUSG00000103330		
ENSMUSG00000104505		
ENSMUSG00000102251		
ENSMUSG00000102835		
ENSMUSG00000103943		
ENSMUSG00000102624		
ENSMUSG00000102138		
ENSMUSG00000102582		
ENSMUSG00000103666		
ENSMUSG00000102392		
ENSMUSG00000095172	ENSG00000147059	0
ENSMUSG00000095172	ENSG00000186787	0
ENSMUSG00000102265		
ENSMUSG00000103234		
ENSMUSG00000102288		
ENSMUSG00000094829		
ENSMUSG00000102867		
ENSMUSG00000102968		
ENSMUSG00000103796		
ENSMUSG00000102552		
ENSMUSG00000102195		
ENSMUSG00000104506		
ENSMUSG00002074919		
ENSMUSG00000102913		
ENSMUSG00000103664		
ENSMUSG00000103005		
ENSMUSG00000103752		
ENSMUSG00000102551		
ENSMUSG00000103365		
ENSMUSG00000103829		
ENSMUSG00000103689		
ENSMUSG00000094294	ENSG00000147059	0
ENSMUSG00000094294	ENSG00000186787	0
ENSMUSG00000093848	ENSG00000147059	0
ENSMUSG00000093848	ENSG00000186787	0
ENSMUSG00000102429		
ENSMUSG00000102849		
ENSMUSG00000102513		
ENSMUSG00000102966		
ENSMUSG00000104425		
ENSMUSG00000102146		
ENSMUSG00000102159		
ENSMUSG00000102506		
ENSMUSG00000102826		
ENSMUSG00000053211	ENSG00000188785	0
ENSMUSG00000053211	ENSG00000121406	0
ENSMUSG00000053211	ENSG00000083828	0
ENSMUSG00000053211	ENSG00000131845	0
ENSMUSG00000053211	ENSG00000197128	0
ENSMUSG00000053211	ENSG00000152454	0
ENSMUSG00000053211	ENSG00000179909	0
ENSMUSG00000053211	ENSG00000213762	0
ENSMUSG00000053211	ENSG00000105136	0
ENSMUSG00000053211	ENSG00000180884	0
ENSMUSG00000053211	ENSG00000188227	0
ENSMUSG00000053211	ENSG00000171574	0
ENSMUSG00000053211	ENSG00000152475	0
ENSMUSG00000053211	ENSG00000269343	0
ENSMUSG00000053211	ENSG00000178935	0
ENSMUSG00000053211	ENSG00000152439	0
ENSMUSG00000053211	ENSG00000167554	0
ENSMUSG00000053211	ENSG00000198464	0
ENSMUSG00000053211	ENSG00000196724	0
ENSMUSG00000053211	ENSG00000171466	0
ENSMUSG00000053211	ENSG00000171469	0
ENSMUSG00000069053		
ENSMUSG00000101107		
ENSMUSG00000101666		
ENSMUSG00000056673	ENSG00000012817	0
ENSMUSG00000075874		
ENSMUSG00002076920		
ENSMUSG00000069049		
ENSMUSG00000099876		
ENSMUSG00000068457	ENSG00000183878	0
ENSMUSG00000069045	ENSG00000067048	25
ENSMUSG00000101059		
ENSMUSG00000099809		
ENSMUSG00000069044	ENSG00000114374	25
ENSMUSG00000077793	ENSG00000200520	
ENSMUSG00000100842		
ENSMUSG00000101947		
ENSMUSG00000100619		
ENSMUSG00000100877		
ENSMUSG00000100576		
ENSMUSG00000100326		
ENSMUSG00000100356		
ENSMUSG00000101443		
ENSMUSG00000000103	ENSG00000188785	0
ENSMUSG00000000103	ENSG00000121406	0
ENSMUSG00000000103	ENSG00000083828	0
ENSMUSG00000000103	ENSG00000131845	0
ENSMUSG00000000103	ENSG00000197128	0
ENSMUSG00000000103	ENSG00000152454	0
ENSMUSG00000000103	ENSG00000179909	0
ENSMUSG00000000103	ENSG00000213762	0
ENSMUSG00000000103	ENSG00000105136	0
ENSMUSG00000000103	ENSG00000180884	0
ENSMUSG00000000103	ENSG00000188227	0
ENSMUSG00000000103	ENSG00000171574	0
ENSMUSG00000000103	ENSG00000152475	0
ENSMUSG00000000103	ENSG00000269343	0
ENSMUSG00000000103	ENSG00000178935	0
ENSMUSG00000000103	ENSG00000152439	0
ENSMUSG00000000103	ENSG00000167554	0
ENSMUSG00000000103	ENSG00000198464	0
ENSMUSG00000000103	ENSG00000196724	0
ENSMUSG00000000103	ENSG00000171466	0
ENSMUSG00000000103	ENSG00000171469	0
ENSMUSG00000099614		
ENSMUSG00000099973		
ENSMUSG00000099888		
ENSMUSG00000100445		
ENSMUSG00000102072		
ENSMUSG00000101290		
ENSMUSG00000100103		
ENSMUSG00002075837		
ENSMUSG00000102120		
ENSMUSG00000099445		
ENSMUSG00000094881	ENSG00000249467	0
ENSMUSG00000094881	ENSG00000229674	0
ENSMUSG00000099748		
ENSMUSG00000069036	ENSG00000184895	0
ENSMUSG00000101064		
ENSMUSG00000095573	ENSG00000249467	0
ENSMUSG00000095573	ENSG00000229674	0
ENSMUSG00000102053	ENSG00000242875	0
ENSMUSG00000102053	ENSG00000242389	0
ENSMUSG00000102053	ENSG00000244395	0
ENSMUSG00000102053	ENSG00000226941	0
ENSMUSG00000102053	ENSG00000169800	0
ENSMUSG00000102053	ENSG00000234414	0
ENSMUSG00000100700		
ENSMUSG00000101066		
ENSMUSG00000094658	ENSG00000242875	0
ENSMUSG00000094658	ENSG00000242389	0
ENSMUSG00000094658	ENSG00000244395	0
ENSMUSG00000094658	ENSG00000226941	0
ENSMUSG00000094658	ENSG00000169800	0
ENSMUSG00000094658	ENSG00000234414	0
ENSMUSG00000095852	ENSG00000242875	0
ENSMUSG00000095852	ENSG00000242389	0
ENSMUSG00000095852	ENSG00000244395	0
ENSMUSG00000095852	ENSG00000226941	0
ENSMUSG00000095852	ENSG00000169800	0
ENSMUSG00000095852	ENSG00000234414	0
ENSMUSG00000100145		
ENSMUSG00000099405		
ENSMUSG00000091987	ENSG00000242875	0
ENSMUSG00000091987	ENSG00000242389	0
ENSMUSG00000091987	ENSG00000244395	0
ENSMUSG00000091987	ENSG00000226941	0
ENSMUSG00000091987	ENSG00000169800	0
ENSMUSG00000091987	ENSG00000234414	0
ENSMUSG00000099728		
ENSMUSG00000101106		
ENSMUSG00000101786		
ENSMUSG00000121285		
ENSMUSG00000101444		
ENSMUSG00000121289		
ENSMUSG00000100898		
ENSMUSG00000121290		
ENSMUSG00000102129		
ENSMUSG00000121291		
ENSMUSG00000100379		
ENSMUSG00000121292		
ENSMUSG00000099685		
